"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"3398","county","Lee County","driving","","Illinois","United States",100,108.35,98.71,107.97,124.94,100.55,99.28,112.3,100.65,108.28,94.11,121.64,115.4,96.12,98.71,102.96,99.8,116.22,141.02,139.05,95.26,98.4,108.45,99.15,116.56,143.07,145.86,103.13,106.27,116.05,98.6,111.48,150.9,140.78,130.8,115.43,108.96,108.04,123.71,142.28,145.38,131.52,102.01,104.67,99.25,135.09,157.27,146.54,140.27,109.61,120.24,129.34,130.56,172.5,163.34,134.31,109.47,117.17,120.65,126.1,168.01,139.32,114.28,102.35,98.84,91.07,95.09,119.76,93.22,62.01,74.34,75.2,80,73.7,79.97,69.17,60.27,73.56,73.76,73.29,69.88,84.26,78.67,61.87,74.45,80.85,74.31,78.47,95.54,81.91,53.05,84.16,91.99,89.85,89.64,86.2,91.38,73.22,96.18,96.29,87.63,94.31,105.45,87.77,89.37,95.3,96.56,93.66,103.75,121.94,124.16,106.95,100.03,94.89,105.14,111.93,139.32,142.52,95.74,NA,NA,119.76,117.48,153.97,136.73,117.34,125.62,133.08,145.38,149.34,186.54,170.8,170.56,148.01,143.68,136.9,138.47,184.05,178.77,165.72,151.99,147.09,146.41,166.2,192.16,193.59,177.89,153.8,129.54,153.36,167.84,204.46,207.8,204.29,164.36,167.19,164.26,170.39,226.27,203.68,187.19,175.74,170.8,184.97,187.94,219.15,236.93,213.66,183.78,170.63,194.31,234.82,260.85,221.64,258.16,194.92,175.26,183.95,183.65,242.76,223.13,221.67,180.41,177.55,174.55,194.62,228.62,239.25,219.18,167.05,175.23,195.23,198.02,234.17,257.55,224.53,187.02,180.14,191.45,193.66,237.96,258.26,213.02,185.01,187.09,185.66,199.32,247.22,245.25,220.37,186.75,179.45,180.14,195.03,258.16,245.76,227.97,170.87,171.31,176.73,179.73,221.36,235.95,206.34,164.63,159.63,159.52,166.17,203.82,223.68,185.18,147.67,143.34,161.98,178.53,250.39,255.95,219.83,237.21,148.45,153.66,156.7,202.28,198.77,180.34,149.71,156.08,159.93,171.24,203.13
"3451","county","Livingston County","driving","","Illinois","United States",100,100.58,104.75,115.35,141.81,119.65,111.59,131.66,106.97,107.32,104.17,133.75,133.75,107.64,106.52,103.4,99.17,125.08,143.51,149.81,96.72,102.12,105.97,98.72,113.78,163.71,155.68,116.09,113.46,117.66,96.72,124.86,176.43,150.77,136.29,135.77,124.47,120.1,136.13,165.48,145.89,149.45,130.22,115.13,101.35,129.16,178.81,164.1,151.38,121.77,124.66,125.75,137.76,223.99,166.38,143.48,115.09,116.38,120.81,126.94,150.58,125.88,119.59,112.04,112.65,112.36,105.43,122.06,93.1,56.81,64.96,66.96,76.17,75.11,70.46,67.85,55.52,71.26,74.86,73.96,73.89,81.92,67.73,56.84,74.02,72.77,79.93,77.26,90.43,84.17,52.47,76.24,83.56,81.86,92.2,91.33,96.89,71.07,103.73,97.56,99,100.13,113.36,94.06,85.29,91.27,88.6,92.77,105.72,126.14,107.32,89.21,111.75,99.33,110.89,121.13,139.79,118.95,97.05,NA,NA,118.24,114.19,141.1,132.5,110.53,120.07,120.23,133.62,149.74,172.06,144.77,121.32,127.01,141.94,138.05,142.26,167.21,152.18,135.87,141.3,144.38,135.45,155.94,180.6,152.38,149.45,155.2,145.31,151.51,170.52,198.88,167.47,157.84,154.05,157.26,163.62,170.46,213.81,199.68,163.42,158.8,154.91,175.56,175.08,197.05,192.26,176.97,167.66,165.8,186.51,200.61,202.44,159.54,197.05,177.07,165.74,160.12,173.83,216.89,202.28,175.66,163.2,166.25,167.6,183.82,226.2,198.39,160.24,163.74,159.86,169.56,198.49,208.25,185.87,170.13,160.89,171.13,165.57,201,194.25,198.52,161.18,170.71,177.65,173.51,170.94,202.12,200.8,180.09,170.94,177.94,181.37,192.07,219.91,225.92,184.39,164.19,161.14,161.79,170.33,201.45,193.32,154.21,143.61,143.64,144.73,156.36,177.52,170.17,140.17,140.88,133.56,149.04,172.38,226.04,200.39,153.98,165.9,150.32,151.45,154.59,180.76,157.42,156.29,134.94,159.51,155.88,165.96,206.01
"3456","county","Logan County","driving","","Illinois","United States",100,105.58,99.28,118.18,126.4,122.13,110.98,130.71,100,101.07,99.83,118.69,121.45,102.41,95.08,100.76,97.66,109.26,136.04,139.86,101.51,98.52,98.73,93.29,99.07,139.72,138.73,116.76,108.4,103.79,98.55,112.5,170.74,172.74,125.99,137.73,106.64,114.32,120.17,158.24,136.94,135.66,119.17,99.69,96.8,125.85,167.57,220.38,183.41,111.53,159.07,112.98,130.05,190.15,175.59,159.52,107.26,116.25,116.7,122.34,144.82,119.62,113.7,101.45,100.9,93.73,93.43,120.86,85.68,53.39,66.92,66.47,71.29,71.67,72.98,63.51,59.9,74.11,68.47,66.95,70.98,85.51,66.51,55.08,66.68,73.08,81.96,88.78,88.3,76.32,49.02,70.4,81.62,76.18,79.07,93.36,86.4,70.81,81.2,85.96,88.54,83.72,95.28,85.58,78.31,89.33,84.44,86.33,98.04,110.43,90.29,79.59,91.81,96.11,97.97,104.72,121.93,119.66,86.37,NA,NA,108.26,102.93,131.88,127.71,106.2,107.54,117.73,131.46,138.52,166.82,142.69,113.84,128.33,129.88,123.65,129.71,155.01,150.77,131.26,125.78,131.74,134.66,152.25,151.94,153.08,131.15,135.94,127.19,139.62,151.88,184.96,163.82,153.15,144.2,137.93,150.09,170.05,187.95,159.9,142.62,143.86,149.33,151.29,169.88,197.42,171.74,173.12,160,154.87,167.02,193.63,219.93,145.54,179.21,172.5,162.38,164.58,175.32,197.76,188.61,173.8,159.21,162.99,144.54,174.94,201.38,182.2,158.45,156.25,141.2,156.01,172.56,206.27,174.8,169.98,142.2,154.42,149.12,154.8,189.12,169.64,170.57,149.98,144.54,159.21,161.1,182.58,171.19,159.41,150.95,162.82,164.96,170.67,193.39,183.48,174.87,156.63,149.43,153.22,158.42,184.03,168.5,146.68,128.19,130.12,145.44,177.87,205.3,252.63,153.94,140.76,134.29,140.21,160.03,219.17,177.25,149.12,156.59,137.83,139.66,147.13,173.56,151.29,145.4,132.56,134.77,146.09,149.98,167.68
"3498","county","Macon County","driving","","Illinois","United States",100,104.27,106.24,107.69,109,107.12,87.26,104.01,103.88,102.95,99.08,120.08,125.49,92.98,99.67,102.74,102.1,106.86,121.03,114.85,80.1,101.49,105.93,94.67,104.72,122.53,122.66,85.02,107.47,115.57,101.27,107.21,137.83,128.79,89.56,108.93,112.05,116.63,124.99,138.94,140.61,94.04,105.3,111.04,112.32,129.34,143.2,136.29,105.37,114.68,120.86,127.15,127.54,151.7,142.08,96.63,112.01,116.58,118.26,113.37,119.57,99.2,75.06,89.33,91.7,87,83.44,95.7,70.99,45.78,65.5,68.24,77.69,77.47,86.74,68.65,53.07,75.82,78.61,79.55,83.06,93.86,74.48,65.51,81.57,89.92,90.12,93.91,99.3,84.69,54.33,87.81,87.56,94.88,98.95,109.16,96.67,77,97.44,100.13,108.3,99.1,109.98,88.97,78.06,100.09,102.5,104.48,112.77,126.29,109.87,85.92,106.77,112.57,120.04,125.58,143.25,129.86,89.23,NA,NA,127.34,126.96,148.83,140.37,99.5,138.24,141.04,141.8,154.91,177.27,143.3,116.64,112.42,141.25,148.32,154.38,174.99,152.4,116.59,143.22,148.47,146.73,162.6,180.25,156.81,128.09,152.54,150.17,158.14,168.71,192.44,176.09,141.33,164.05,167.59,174.05,174.41,198.77,166.91,125.51,154.39,172.63,181.6,185.33,203.07,176.33,139.7,169.98,173.37,184.89,202.58,202.51,161.12,139.25,174.64,171.91,180.36,177.65,205.59,184.21,147.52,194,174.12,169.21,178.49,202.02,186.56,142.66,170.16,165.09,176.91,175.82,212.81,192.39,142.05,161.76,173.98,179.56,171.86,194.33,170.39,143.27,168.96,174.63,173.06,177.24,204.42,179.7,137.7,158.86,172.25,175.73,183.9,200.13,180.62,143.27,175.61,179.25,176.45,181.81,208.68,184.47,140.78,161.08,160.11,167.41,170.6,194.34,177.6,137.02,156.07,162.08,167.52,184.95,212.57,178.62,134.85,126.43,162.19,165.88,172.94,197.75,177.73,136.15,158.52,173.36,167.59,176.26,192.83
"3499","county","Macoupin County","driving","","Illinois","United States",100,111.26,103.65,102.85,95.13,122.14,104.07,118.49,106.12,100.72,85.77,110.42,133.97,105.14,97.15,116.47,103.2,110.04,129.75,131.84,98.06,114.61,107.23,89.81,113.92,134.2,132.86,120.24,110.69,128.72,106.2,120.73,140.43,143.25,120.01,127.81,116.96,111.22,122.75,155.5,145.99,114.95,108.37,110.08,109.4,123.35,144.81,144.77,117.19,128.22,115.9,126.97,132.26,170.18,162.15,120.2,117.57,112.82,121.19,112.89,128.07,117.88,90.87,94.22,88.13,89.24,85.51,97.76,78.62,43.78,68.35,63.1,70.83,73.45,82.88,63.41,59.98,75.28,71.09,78.93,78.93,90.34,71.93,62.57,77.25,79.73,80.14,78.17,90.83,83.19,52,87.11,82.62,82.58,90.34,94.48,87.3,71.09,85.51,83.8,88.44,82.12,90.6,79.27,88.25,92.01,98.71,91.06,97.6,119.25,113.62,82.88,97.79,93.53,114.53,116.05,131.38,121.15,84.86,NA,NA,111.94,119.02,138.84,121.95,108.33,131.38,124.57,131.08,133.82,172.23,145.83,128.91,121.57,139.71,142.03,158.62,159.72,149.07,134.31,147.97,143.74,146.86,152.91,170.45,164.78,144.85,150.78,151.08,156.03,171.55,195.66,184.06,146.63,152.34,169.76,165.5,162.15,186.61,176.53,147.2,166.45,163.37,176.45,173.64,222.97,197.03,163.75,155.53,148.8,169.49,186.69,187.68,151.24,165.2,193.84,170.48,184.4,189.73,197.15,195.93,161.7,175.16,170.37,155.69,181.89,194.33,187.83,149.79,161.89,164.93,168.81,182.43,199.09,181.25,162.27,152.26,160.44,164.02,158.5,205.82,185.96,151.5,154.47,157.02,165.16,169.84,189.2,188.66,148,163.37,163.94,171.47,171.24,187.64,195.78,163.26,158.2,159.45,158.5,159.87,183.57,172.8,142.15,134.8,142.79,148.99,145.57,166.11,172.88,137.47,149.03,146.33,153.97,155.38,204.18,185.24,152.95,153.18,150.06,155.08,159.15,175.88,166.83,139.67,145.61,149.71,148,156.9,174.1
"3507","county","Madison County","driving","","Illinois","United States",100,105.12,105.1,106.83,87.52,116.37,86.02,96.8,97.04,95.46,93,113.91,115.25,86.25,93.94,98.59,98.34,103.82,122.72,129.91,90.44,109.15,108.03,90.19,107.9,129.07,126.54,92.58,105.29,107.61,109.66,113.01,139.88,130.58,103.18,113.73,110.17,112.44,115.18,139.69,140.56,102.94,102.7,109.24,106.94,116.66,139.32,141.86,106.09,109.04,114.25,113.79,121.92,144.54,145,103.33,101.39,108.33,109.58,104.94,121.83,103.59,78.19,85.82,87.32,78.28,79.5,84.91,66.33,43.04,58.34,59.95,65.45,67.14,71.21,58.61,52.02,66.6,66.85,69.05,69.41,74.93,60.27,50.39,66.83,72.6,73.02,73.81,80,68.85,41.69,69.48,73.9,79.59,81.9,84.69,81.29,65.87,83.04,82.66,82.8,79.96,93.58,75.93,72.81,86.33,88.32,84.81,96.47,107.5,92.99,75.41,91.6,94.78,100.31,106.27,117.19,111.02,78.05,NA,NA,103.4,110.32,126.07,108.8,91.15,112.88,117.56,120.75,126.74,143.45,120.58,94,98.07,120.98,117.96,126.8,146.58,133.88,108.82,130.6,131.84,133.11,138.93,150.63,140.53,114.14,134.26,128.89,142.4,147.18,163.45,155.89,125.91,145.01,143.61,148.61,154.54,167.39,151.02,115.07,139.49,147.52,151.69,161.74,175.53,155.79,128.21,148.72,137.45,150.44,167.45,165.31,122.53,125.57,149.99,150.49,156.57,164.01,182.78,168.02,139.2,150.27,153.5,147.72,163.01,176.52,161.6,128.4,142.18,141.2,153.54,157.97,172.78,164.42,130.02,138.66,149.71,148.49,146.61,161.4,153.85,130.07,146,148.96,152.51,158.18,174.93,157.73,125.52,143.65,145.21,146.08,154.04,174.09,159,135.69,144.47,147.72,155.72,162.63,180.73,168.11,131.1,144.5,144.37,143.96,149.21,167.98,160.53,128.41,138.26,136.25,149.52,157.17,179.46,160.76,128.19,121.16,141.7,144.72,148.44,170.89,158,126.53,139.01,143.33,142.77,156.02,171.51
"3519","county","Madison County","walking","","Illinois","United States",100,114.56,138.05,104.38,89.08,130.52,87.26,88.5,95.2,101.41,87.43,122.83,123.9,84.04,100.66,98.92,87.43,94.21,135.73,132.01,106.2,96.36,96.11,96.03,102.89,115.22,118.53,87.43,97.77,94.13,95.2,107.94,135.15,128.37,92.89,91.23,92.22,108.44,103.72,122.66,170.39,95.7,89.41,106.37,90.57,109.1,139.54,157.4,107.78,109.35,131.43,126.55,118.44,143.42,157.32,105.87,91.32,110.26,107.03,93.88,134.66,121.26,73.95,87.76,109.26,77.58,87.34,98.01,84.53,49.55,64.93,70.89,89.25,95.12,100.25,88.09,89.25,98.51,87.18,107.86,97.85,102.15,153.27,116.96,111.5,116.13,104.8,95.62,105.71,89.33,58.97,96.94,98.51,111,120.93,107.53,120.76,99.5,113.98,119.11,109.93,110.26,134.74,104.71,105.79,107.86,119.44,101.32,119.35,136.23,118.28,108.52,100.74,136.39,142.43,158.89,149.55,141.19,101.74,114.47,113.81,148.47,157.32,176.18,166.17,119.85,161.29,167.49,190.16,172.46,198.43,164.19,125.72,145.74,184.86,167.91,186.77,210.5,173.04,138.96,189,176.34,193.8,193.3,204.88,192.14,153.43,173.61,177.01,202.56,201.99,217.95,176.51,160.22,203.31,205.46,196.61,190.57,228.45,202.15,145.16,189,232.09,249.21,228.62,236.48,204.38,156.58,184.62,176.26,214.64,233.83,229.2,169.81,158.48,235.4,210.92,202.07,193.8,243.34,206.29,173.28,197.19,217.45,209.51,240.61,238.3,205.21,155.33,192.97,183.71,219.85,223.16,247.97,218.78,170.89,188.75,208.11,206.04,178.25,217.29,182.55,170.22,200.25,204.38,223.66,223.24,245.08,189.16,157.4,208.02,199.34,201.57,192.89,248.47,218.94,182.8,188.67,217.87,215.38,225.64,259.39,234.33,187.01,242.43,220.35,208.93,241.85,264.6,214.06,148.64,191.81,190.49,208.35,196.11,230.77,190.98,168.9,157.57,188.75,205.21,197.11,251.28,217.62,176.34,184.78,185.28,209.43,199.67,212.9
"3544","county","Marion County","driving","","Illinois","United States",100,95.28,95.65,93.54,92.24,84.91,72.53,88.32,85.18,84.78,84.84,98.96,94.75,71.36,84.61,84.34,85.85,99.87,104.88,96.65,68.95,89.29,83.77,88.76,97.22,105.85,93.31,82.1,89.73,104.28,94.45,104.45,127.57,97.56,78.39,100.2,91.47,96.25,106.09,112.81,103.41,82.87,96.89,97.83,96.02,111.07,122.72,113.22,102.58,103.65,102.14,104.45,112.51,134.09,125.19,95.55,95.88,100.74,101.64,108.53,136.9,107.9,88.62,98.36,89.36,85.65,90.9,100.03,70.26,51.35,76.28,71.36,72.77,77.02,77.62,62.36,54.23,67.55,66.71,66.64,73.47,72.53,60.69,52.02,73.37,69.49,69.59,77.15,76.35,76.68,41.25,73.07,75.04,85.05,83.61,89.49,87.15,59.08,84.04,85.75,88.06,81.03,93.98,75.71,67.88,90.57,88.49,96.45,93.74,111.44,101.1,76.95,96.65,101.24,97.72,112.38,114.79,108.73,75.61,NA,NA,113.98,118.8,124.05,111.54,97.62,115.82,124.05,133.76,145.63,164.24,124.99,109.5,113.62,120.24,124.79,131.65,141.18,128.94,109.64,130.75,126.7,120.17,134.16,157.14,140.38,110.27,127.63,114.55,139.75,135.56,151.25,138.47,124.72,134.33,132.12,127,152.22,166.81,156.64,115.72,137.54,132.18,138.44,149.08,166.58,150.92,124.19,138.21,143.43,147.04,177.89,172.67,114.49,148.04,160.92,147.61,144.76,149.98,170.89,161.76,131.11,134.73,143.86,140.52,152.02,157.98,150.52,132.45,130.91,133.19,143.09,149.38,167.18,148.95,127.74,141.52,138.51,142.15,141.39,166.78,152.29,124.26,137.5,132.08,146.2,149.28,163.13,151.25,119.27,140.01,135.13,138.34,145.4,161.26,156.71,120.71,137.74,140.92,132.22,141.42,165.77,165.31,109.53,121.14,124.49,132.29,137.94,130.91,131.01,101.1,111.74,121.61,121.65,144.23,172.77,144.66,120.91,119.97,112.51,117.4,126.76,162.73,142.66,108.36,117.06,118.53,126.13,129.78,151.35
"3579","county","Massac County","driving","","Illinois","United States",100,93.89,108.21,116.51,136.04,139.42,114.6,125,109.85,94.07,109.67,130.66,136.68,93.07,89.42,99.45,100.18,122.63,154.38,150,105.2,96.99,110.4,100.09,105.84,128.38,121.53,107.21,100.55,100.64,174.18,120.99,160.31,155.2,130.66,120.99,104.84,103.47,124,144.16,139.14,121.72,103.74,112.77,112.86,135.77,163.41,220.16,148.72,116.51,103.92,116.33,144.34,188.14,203.1,167.7,130.47,131.02,130.75,152.1,225.73,243.52,180.11,124.64,110.86,120.62,133.39,157.66,148.45,100.09,90.24,81.3,76.55,80.47,95.71,86.95,70.35,72.54,66.24,72.08,79.84,79.65,71.35,60.13,66.88,77.37,80.38,77.1,85.68,71.17,48.45,64.51,72.72,80.11,75.82,93.07,102.28,62.04,75.09,84.31,80.38,72.17,106.66,75.82,69.98,84.85,91.42,86.86,106.48,123.72,111.41,95.53,90.97,105.93,117.15,130.75,147.35,149.09,97.45,NA,NA,113.05,136.59,173.72,140.97,124.09,126.82,127.46,140.69,195.07,206.11,185.68,140.42,170.71,153.74,130.57,155.38,190.05,195.99,170.53,157.03,153.19,144.71,157.76,200.73,200.73,156.11,157.57,147.45,169.16,170.26,211.31,226.73,188.59,166.88,153.74,167.06,166.15,218.43,229.84,171.72,180.93,160.86,185.31,198.08,235.68,249.27,217.06,174.54,163.5,203.74,260.13,268.52,182.3,238.78,216.61,193.25,179.01,204.01,239.32,262.23,190.15,176.82,174.36,166.79,192.15,236.5,286.5,214.6,181.66,159.22,166.61,184.85,248.72,264.14,214.96,202.46,167.61,158.3,193.7,246.9,317.06,263.78,212.41,193.7,221.62,232.21,310.22,303.19,256.2,210.13,182.21,200.64,219.34,318.8,294.71,363.96,182.39,172.9,156.93,172.08,254.84,246.35,191.88,162.86,147.72,145.07,177.19,188.78,218.61,161.22,141.24,138.78,149.54,197.45,305.2,249.82,205.84,216.97,150.27,156.93,152.1,192.52,233.94,155.2,137.32,134.95,134.95,176.92,206.11
"3593","county","McDonough County","driving","","Illinois","United States",100,94.06,93.19,102.02,91.16,88.13,74.23,88.27,85.04,97.01,95.21,100.97,112.89,77.96,86.06,92.41,90.61,104.19,121.31,114.13,96.27,84.72,91.81,87.39,99.68,108.7,111.6,81.36,93.19,109.89,93.37,98.39,122.69,123.93,99.31,112.29,102.49,96,113.67,127.89,119.65,87.39,91.58,89.23,86.29,108.51,127.7,116.57,107.73,95.63,104.05,106.9,118.59,145.33,122.69,77.73,80.03,91.07,77.5,71.84,74.18,65.12,56.14,66.59,63.14,63.6,67.79,73.82,69.08,34.42,46.85,51.91,56.14,55.22,55.27,55.82,39.81,54.95,58.35,63.32,56.79,69.26,48.04,48.37,61.34,64.89,62.86,63.09,63.51,53.34,33.59,62.63,60.06,63.09,68.94,66.91,58.4,49.7,71.93,65.16,75.79,72.94,66.5,58.26,59.83,68.48,70.23,65.72,80.21,94.02,74.46,57.71,77.27,66.64,83.11,93.6,104.19,94.06,64.75,NA,NA,92.41,87.11,96.87,85.09,69.21,77.5,83.34,92.73,99.22,108.65,93.24,76.44,82.19,90.61,93.93,100.6,116.75,102.67,104.14,106.72,110.58,92.41,109.48,110.4,109.76,87.21,109.48,95.12,102.9,117.95,125.63,125.59,94.39,108.05,106.49,121.63,115.69,127.24,112.56,102.12,105.34,132.77,122,128.16,133.69,126.05,104.19,118.68,123.42,127.52,137.74,125.26,103.22,98.48,119.83,121.08,131.25,123.38,147.45,130.19,102.81,114.63,111.5,123.56,130.46,137.97,125.13,108.56,105.52,118.13,119.47,123.47,131.06,136.54,94.94,117.63,126.65,128.81,127.52,143.4,118.87,104.42,115.51,110.72,122.18,131.11,128.9,128.9,106.99,118.55,117.12,129.87,135.34,147.77,145.61,128.81,140.59,132.77,217.21,270.73,282.19,246.25,188.77,181.73,170.59,163.51,205.29,199.77,204.1,146.34,138.43,147.12,169.31,176.67,199.45,165.12,126.18,131.52,145.61,145.56,149.65,173.03,171.84,122.83,133.78,150.25,149.06,146.3,166.5
"3596","county","McHenry County","driving","","Illinois","United States",100,104.89,103.85,110.65,122.31,115.62,96.65,107.28,104.25,102.42,102.97,123.35,130.52,100.81,96.3,100.37,101.23,104.54,125.03,139.92,98.74,95.55,101.63,101.19,103.47,118.47,134.24,96.76,101.31,108.45,105.4,114.04,132.31,134.11,108.78,108.56,108.64,106.46,112.13,134.11,150.49,109.79,103.97,102.87,104.65,114.52,138.9,148.42,110.55,109.28,110.48,111.43,112.42,140.25,160.07,113.95,108.89,115.64,111.72,107.11,120.68,113.07,84.81,88.74,88.16,78.42,76.04,86.03,66.75,43.05,56.46,62.05,68.63,64.61,71.27,62.16,49.96,64.74,66.14,68.35,73.31,82.47,70.23,59.72,66.05,75.14,73.58,74.63,86.79,80.79,48.07,71.62,75.59,80.59,85,89.52,94.97,77.33,85.95,87.68,86.64,91.33,104.21,94.27,87.13,87.79,90.54,85.43,100.07,123.49,116.61,94.94,96.41,98.91,112.64,118.75,134.44,141.17,88.75,NA,NA,123.32,114.7,151.39,144.19,96.65,119.35,127.71,142.41,145.79,171.35,142.03,135.42,120.7,142.6,144.2,140.61,177.2,168.88,135.33,141.8,158.34,152.32,165.48,184.29,185.09,151.72,162.7,153.91,162.36,178.46,198.39,190.46,154.66,169.38,178.16,178.75,186.96,216.86,189.89,151.52,158.95,186.18,183.75,196.5,190.47,208.7,171.73,166.9,185.67,192.12,202.25,201.03,170.39,156.88,174.44,179.66,184.9,182.91,210.58,207.68,173.05,178.46,181.95,174.36,193.76,212.68,206.02,162.71,176.18,180.35,189.51,196.97,219.79,221.31,175.62,174.59,183.86,182.47,188.75,204.94,205.75,162.58,170.92,179.67,185.48,194.84,219.51,217.04,176.99,158.93,183.34,185.86,186.56,211.85,197.74,164.66,165.06,167.96,168.04,172.84,200.5,202.62,155.21,154.79,154.01,158.98,162.27,186.19,196.49,152.44,148.84,150.71,164.3,168.8,200.33,192.19,139.81,142.93,137.24,146.73,153.44,179.68,180.59,156.03,149.76,158.47,162.6,163.41,191.63
